,GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,geometry
0,Id,Id2,Geography,Total:,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",
1664,1500000US360470780002,360470780002,"Block Group 2, Census Tract 780, Kings County, New York",386,18,0,4,2,22,26,24,58,25,27,53,74,16,33,4,0,"POLYGON ((-73.941039 40.634417, -73.93726699999999 40.634651, -73.93701299999999 40.632304, -73.93759299999999 40.632268, -73.940788 40.632076, -73.941039 40.634417))"
1665,1500000US360470782001,360470782001,"Block Group 1, Census Tract 782, Kings County, New York",619,87,52,10,16,39,41,57,37,44,71,11,111,36,0,7,0,"POLYGON ((-73.942503 40.638965, -73.94153299999999 40.639025, -73.93966399999999 40.639142, -73.93776199999999 40.639259, -73.937512 40.636921, -73.941283 40.63668699999999, -73.94224899999999 40.63662799999999, -73.942503 40.638965))"
1666,1500000US360470782002,360470782002,"Block Group 2, Census Tract 782, Kings County, New York",938,209,36,70,117,120,83,63,52,53,53,26,48,4,0,0,4,"POLYGON ((-73.945373 40.638787, -73.942503 40.638965, -73.94224899999999 40.63662799999999, -73.945123 40.636448, -73.945373 40.638787))"
1667,1500000US360470784001,360470784001,"Block Group 1, Census Tract 784, Kings County, New York",375,21,11,4,18,23,21,25,24,18,62,40,40,27,23,9,9,"POLYGON ((-73.945123 40.636448, -73.94224899999999 40.63662799999999, -73.941283 40.63668699999999, -73.941039 40.634417, -73.944881 40.634177, -73.945123 40.636448))"
1668,1500000US360470784002,360470784002,"Block Group 2, Census Tract 784, Kings County, New York",392,20,28,0,23,54,11,0,26,21,47,34,58,33,0,22,15,"POLYGON ((-73.944881 40.634177, -73.941039 40.634417, -73.940788 40.632076, -73.94462899999999 40.63183799999999, -73.944881 40.634177))"
1669,1500000US360470786001,360470786001,"Block Group 1, Census Tract 786, Kings County, New York",1002,122,26,23,80,63,109,70,67,63,128,108,64,17,24,20,18,"POLYGON ((-73.94991899999999 40.636152, -73.948015 40.636267, -73.947774 40.633999, -73.948819 40.633902, -73.949449 40.634508, -73.95110099999999 40.636073, -73.94991899999999 40.636152))"
1670,1500000US360470786002,360470786002,"Block Group 2, Census Tract 786, Kings County, New York",316,54,55,41,19,10,28,5,0,40,0,40,20,4,0,0,0,"POLYGON ((-73.947774 40.633999, -73.948015 40.636267, -73.94704399999999 40.636329, -73.946561 40.631785, -73.948819 40.633902, -73.947774 40.633999))"
1671,1500000US360470786003,360470786003,"Block Group 3, Census Tract 786, Kings County, New York",403,65,39,16,73,57,13,9,21,5,55,13,24,0,0,9,4,"POLYGON ((-73.94704399999999 40.636329, -73.94610899999999 40.636388, -73.945123 40.636448, -73.944881 40.634177, -73.94462899999999 40.63183799999999, -73.946479 40.631708, -73.946561 40.631785, -73.94704399999999 40.636329))"
1672,1500000US360470788001,360470788001,"Block Group 1, Census Tract 788, Kings County, New York",471,140,71,28,33,32,27,39,18,20,18,28,12,0,5,0,0,"POLYGON ((-73.94826499999999 40.638607, -73.946449 40.63872, -73.945373 40.638787, -73.945123 40.636448, -73.94610899999999 40.636388, -73.94704399999999 40.636329, -73.948015 40.636267, -73.94826499999999 40.638607))"
1673,1500000US360470788002,360470788002,"Block Group 2, Census Tract 788, Kings County, New York",447,83,34,10,46,29,29,53,50,49,0,11,9,32,6,6,0,"POLYGON ((-73.95016699999999 40.63849099999999, -73.94826499999999 40.638607, -73.948015 40.636267, -73.94991899999999 40.636152, -73.95016699999999 40.63849099999999))"
1674,1500000US360470788003,360470788003,"Block Group 3, Census Tract 788, Kings County, New York",303,47,31,27,21,12,44,24,0,8,41,6,25,17,0,0,0,"POLYGON ((-73.952133 40.638423, -73.95115799999999 40.638428, -73.95016699999999 40.63849099999999, -73.94991899999999 40.636152, -73.95110099999999 40.636073, -73.95360000000001 40.638422, -73.952133 40.638423))"
1675,1500000US360470790001,360470790001,"Block Group 1, Census Tract 790, Kings County, New York",410,50,32,0,38,31,25,52,7,18,10,59,59,20,9,0,0,"POLYGON ((-73.95262199999999 40.643006, -73.951652 40.643066, -73.95140599999999 40.640767, -73.95115799999999 40.638428, -73.952133 40.638423, -73.952376 40.640707, -73.95262199999999 40.643006))"
1676,1500000US360470790002,360470790002,"Block Group 2, Census Tract 790, Kings County, New York",676,158,53,24,101,44,53,38,47,11,57,10,46,0,9,0,25,"POLYGON ((-73.95428099999999 40.640589, -73.952376 40.640707, -73.952133 40.638423, -73.95360000000001 40.638422, -73.953743 40.638566, -73.95563799999999 40.640504, -73.95428099999999 40.640589))"
1677,1500000US360470790003,360470790003,"Block Group 3, Census Tract 790, Kings County, New York",430,123,22,8,9,18,19,28,37,14,35,12,63,25,17,0,0,"POLYGON ((-73.95452499999999 40.64288699999999, -73.95262199999999 40.643006, -73.952376 40.640707, -73.95428099999999 40.640589, -73.95452499999999 40.64288699999999))"
1678,1500000US360470790004,360470790004,"Block Group 4, Census Tract 790, Kings County, New York",346,54,34,12,34,13,18,18,26,6,33,58,7,28,5,0,0,"POLYGON ((-73.95763699999999 40.642689, -73.95452499999999 40.64288699999999, -73.95428099999999 40.640589, -73.95563799999999 40.640504, -73.95763699999999 40.642689))"
1679,1500000US360470792001,360470792001,"Block Group 1, Census Tract 792, Kings County, New York",404,113,10,15,6,26,11,26,11,21,7,40,75,7,23,0,13,"POLYGON ((-73.955652 40.646631, -73.95205 40.646771, -73.951854 40.644954, -73.951785 40.644305, -73.95466499999999 40.644197, -73.95473 40.644772, -73.955652 40.646631))"
1680,1500000US360470792002,360470792002,"Block Group 2, Census Tract 792, Kings County, New York",311,22,53,72,16,5,39,19,12,11,34,28,0,0,0,0,0,"POLYGON ((-73.95466499999999 40.644197, -73.951785 40.644305, -73.951652 40.643066, -73.95262199999999 40.643006, -73.95452499999999 40.64288699999999, -73.95466499999999 40.644197))"
1681,1500000US360470792003,360470792003,"Block Group 3, Census Tract 792, Kings County, New York",601,184,64,32,73,40,12,31,24,26,11,31,35,0,22,8,8,"POLYGON ((-73.958107 40.646518, -73.955652 40.646631, -73.95473 40.644772, -73.95466499999999 40.644197, -73.95452499999999 40.64288699999999, -73.95763699999999 40.642689, -73.95791899999999 40.644143, -73.958022 40.64507, -73.958107 40.646518))"
1682,1500000US360470794001,360470794001,"Block Group 1, Census Tract 794, Kings County, New York",319,38,16,41,21,41,23,24,5,12,27,26,19,10,12,4,0,"POLYGON ((-73.95870699999999 40.65038699999999, -73.95582499999999 40.65053, -73.95246899999999 40.65067, -73.95236299999999 40.649669, -73.95218899999999 40.648021, -73.955736 40.647869, -73.955652 40.646631, -73.958107 40.646518, -73.958141 40.647504, -73.95870699999999 40.65038699999999))"
1683,1500000US360470794002,360470794002,"Block Group 2, Census Tract 794, Kings County, New York",258,71,26,13,0,7,6,17,22,14,40,17,16,9,0,0,0,"POLYGON ((-73.955736 40.647869, -73.95218899999999 40.648021, -73.95205 40.646771, -73.955652 40.646631, -73.955736 40.647869))"
1684,1500000US360470796001,360470796001,"Block Group 1, Census Tract 796, Kings County, New York",887,231,105,40,51,65,49,35,48,69,57,68,35,12,13,9,0,
1685,1500000US360470796002,360470796002,"Block Group 2, Census Tract 796, Kings County, New York",1024,152,82,63,72,109,88,71,69,53,43,92,42,30,42,5,11,
1686,1500000US360470796003,360470796003,"Block Group 3, Census Tract 796, Kings County, New York",945,231,90,76,55,52,79,73,78,69,71,23,32,8,0,0,8,
1687,1500000US360470796004,360470796004,"Block Group 4, Census Tract 796, Kings County, New York",915,114,88,60,83,74,132,47,59,40,65,74,54,25,0,0,0,
1688,1500000US360470798001,360470798001,"Block Group 1, Census Tract 798, Kings County, New York",756,146,60,69,68,27,91,30,17,41,44,100,38,14,11,0,0,
1689,1500000US360470798002,360470798002,"Block Group 2, Census Tract 798, Kings County, New York",551,117,13,14,25,59,22,55,12,0,23,24,81,22,31,17,36,
1690,1500000US360470798003,360470798003,"Block Group 3, Census Tract 798, Kings County, New York",2157,461,163,166,227,125,103,136,110,91,210,140,120,43,34,10,18,
1691,1500000US360470800001,360470800001,"Block Group 1, Census Tract 800, Kings County, New York",531,85,51,40,36,40,35,28,21,0,51,51,40,36,0,9,8,"POLYGON ((-73.957044 40.661965, -73.9537 40.662174, -73.95080999999999 40.662354, -73.95072399999999 40.661569, -73.956958 40.66118, -73.957044 40.661965))"
1692,1500000US360470800002,360470800002,"Block Group 2, Census Tract 800, Kings County, New York",396,51,23,33,34,0,8,7,21,8,44,54,25,34,16,22,16,"POLYGON ((-73.956958 40.66118, -73.95072399999999 40.661569, -73.950644 40.660827, -73.95346099999999 40.659937, -73.956801 40.65973, -73.956875 40.660442, -73.956958 40.66118))"
1693,1500000US360470800003,360470800003,"Block Group 3, Census Tract 800, Kings County, New York",486,36,29,27,8,52,10,29,45,51,59,67,11,34,21,7,0,"POLYGON ((-73.956801 40.65973, -73.95346099999999 40.659937, -73.950644 40.660827, -73.950569 40.660117, -73.95049299999999 40.659405, -73.95672499999999 40.659017, -73.956801 40.65973))"
1694,1500000US360470802001,360470802001,"Block Group 1, Census Tract 802, Kings County, New York",590,115,36,35,48,32,22,24,43,31,57,78,19,25,9,16,0,"POLYGON ((-73.95672499999999 40.659017, -73.95049299999999 40.659405, -73.95041599999999 40.658693, -73.95032599999999 40.657838, -73.95322 40.657661, -73.95330899999999 40.658514, -73.956649 40.658306, -73.95672499999999 40.659017))"
1695,1500000US360470802002,360470802002,"Block Group 2, Census Tract 802, Kings County, New York",596,107,58,21,85,31,72,36,10,33,56,41,30,7,0,9,0,"POLYGON ((-73.95647799999999 40.656711, -73.95313899999999 40.656915, -73.95322 40.657661, -73.95032599999999 40.657838, -73.95016 40.65626, -73.953048 40.656081, -73.95638799999999 40.65587499999999, -73.95647799999999 40.656711))"
1696,1500000US360470802003,360470802003,"Block Group 3, Census Tract 802, Kings County, New York",577,90,25,30,34,47,59,32,27,45,27,69,62,19,0,11,0,"POLYGON ((-73.956649 40.658306, -73.95330899999999 40.658514, -73.95322 40.657661, -73.95313899999999 40.656915, -73.95647799999999 40.656711, -73.956558 40.657454, -73.956649 40.658306))"
1697,1500000US360470804001,360470804001,"Block Group 1, Census Tract 804, Kings County, New York",546,162,78,60,17,26,48,12,0,13,26,50,13,6,25,10,0,"POLYGON ((-73.95080999999999 40.662354, -73.947914 40.662533, -73.947676 40.660297, -73.950569 40.660117, -73.950644 40.660827, -73.95072399999999 40.661569, -73.95080999999999 40.662354))"
1698,1500000US360470804002,360470804002,"Block Group 2, Census Tract 804, Kings County, New York",421,81,63,26,13,49,30,16,21,5,44,26,19,14,14,0,0,"POLYGON ((-73.950569 40.660117, -73.947676 40.660297, -73.94760099999999 40.659586, -73.94752199999999 40.658876, -73.95041599999999 40.658693, -73.95049299999999 40.659405, -73.950569 40.660117))"
1699,1500000US360470804003,360470804003,"Block Group 3, Census Tract 804, Kings County, New York",332,64,22,21,25,10,19,19,0,8,33,64,37,10,0,0,0,"POLYGON ((-73.95041599999999 40.658693, -73.94752199999999 40.658876, -73.94735399999999 40.65728, -73.947159 40.655594, -73.95006599999999 40.655423, -73.95016 40.65626, -73.95032599999999 40.657838, -73.95041599999999 40.658693))"
1700,1500000US360470806001,360470806001,"Block Group 1, Census Tract 806, Kings County, New York",465,79,38,32,11,44,28,60,37,8,32,51,19,14,0,0,12,"POLYGON ((-73.947914 40.662533, -73.94561299999999 40.662676, -73.942829 40.662847, -73.940029 40.663021, -73.939965 40.662233, -73.945566 40.661881, -73.945413 40.66043699999999, -73.947676 40.660297, -73.947914 40.662533))"
1701,1500000US360470806002,360470806002,"Block Group 2, Census Tract 806, Kings County, New York",438,76,29,43,18,23,33,15,59,42,57,43,0,0,0,0,0,"POLYGON ((-73.945566 40.661881, -73.939965 40.662233, -73.939813 40.660785, -73.945413 40.66043699999999, -73.945566 40.661881))"
1702,1500000US360470810001,360470810001,"Block Group 1, Census Tract 810, Kings County, New York",419,83,53,20,25,36,41,15,35,6,39,39,14,5,0,0,8,"POLYGON ((-73.947676 40.660297, -73.945413 40.66043699999999, -73.939813 40.660785, -73.939734 40.660074, -73.94255 40.659892, -73.94760099999999 40.659586, -73.947676 40.660297))"
1703,1500000US360470810002,360470810002,"Block Group 2, Census Tract 810, Kings County, New York",438,50,28,12,51,8,41,17,13,47,52,60,26,22,0,11,0,"POLYGON ((-73.94760099999999 40.659586, -73.94255 40.659892, -73.942314 40.657609, -73.94735399999999 40.65728, -73.94752199999999 40.658876, -73.94760099999999 40.659586))"
1704,1500000US360470812001,360470812001,"Block Group 1, Census Tract 812, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1705,1500000US360470814001,360470814001,"Block Group 1, Census Tract 814, Kings County, New York",473,40,38,40,13,14,25,15,16,27,35,60,77,63,5,5,0,"POLYGON ((-73.94053199999999 40.656002, -73.938593 40.656123, -73.93845399999999 40.654858, -73.93828999999999 40.653327, -73.938081 40.651376, -73.93905099999999 40.651326, -73.94002499999999 40.651276, -73.94023 40.65320699999999, -73.94053199999999 40.656002))"
1706,1500000US360470814002,360470814002,"Block Group 2, Census Tract 814, Kings County, New York",500,97,27,19,30,65,22,10,14,6,62,42,63,29,7,0,7,"POLYGON ((-73.94240099999999 40.655885, -73.94053199999999 40.656002, -73.94023 40.65320699999999, -73.94002499999999 40.651276, -73.941891 40.651169, -73.942098 40.653091, -73.94240099999999 40.655885))"
1707,1500000US360470816001,360470816001,"Block Group 1, Census Tract 816, Kings County, New York",370,32,38,8,34,23,27,0,9,37,16,49,49,18,10,14,6,"POLYGON ((-73.947159 40.655594, -73.94240099999999 40.655885, -73.942098 40.653091, -73.944002 40.652973, -73.945905 40.652855, -73.946066 40.65441, -73.94703199999999 40.654339, -73.947159 40.655594))"
1708,1500000US360470816002,360470816002,"Block Group 2, Census Tract 816, Kings County, New York",572,111,46,10,40,58,17,31,36,45,64,27,44,30,0,4,9,"POLYGON ((-73.945905 40.652855, -73.944002 40.652973, -73.942098 40.653091, -73.941891 40.651169, -73.942826 40.65111, -73.94380000000001 40.651106, -73.945706 40.651006, -73.945905 40.652855))"
1709,1500000US360470818001,360470818001,"Block Group 1, Census Tract 818, Kings County, New York",1059,166,77,52,68,110,117,21,36,56,136,132,35,42,5,0,6,"POLYGON ((-73.95006599999999 40.655423, -73.947159 40.655594, -73.94703199999999 40.654339, -73.946873 40.652796, -73.949769 40.652642, -73.94992999999999 40.65415, -73.95006599999999 40.655423))"
1710,1500000US360470818002,360470818002,"Block Group 2, Census Tract 818, Kings County, New York",363,39,31,21,47,50,0,26,21,8,29,33,43,5,10,0,0,"POLYGON ((-73.94859099999999 40.650855, -73.946776 40.651854, -73.946873 40.652796, -73.94703199999999 40.654339, -73.946066 40.65441, -73.945905 40.652855, -73.945706 40.651006, -73.946674 40.650948, -73.94765599999999 40.650899, -73.94859099999999 40.650855))"
1711,1500000US360470818003,360470818003,"Block Group 3, Census Tract 818, Kings County, New York",406,106,23,26,51,42,13,15,34,12,7,33,16,0,14,0,14,"POLYGON ((-73.949769 40.652642, -73.946873 40.652796, -73.946776 40.651854, -73.94859099999999 40.650855, -73.94957099999999 40.650807, -73.949669 40.651698, -73.949769 40.652642))"
1712,1500000US360470820001,360470820001,"Block Group 1, Census Tract 820, Kings County, New York",1896,376,210,130,140,173,99,126,69,131,142,123,91,55,9,22,0,"POLYGON ((-73.953048 40.656081, -73.95016 40.65626, -73.95006599999999 40.655423, -73.94992999999999 40.65415, -73.95282399999999 40.653978, -73.95295899999999 40.65525, -73.953048 40.656081))"
1713,1500000US360470822001,360470822001,"Block Group 1, Census Tract 822, Kings County, New York",2648,462,225,160,299,214,267,198,139,98,166,139,228,30,5,8,10,"POLYGON ((-73.95638799999999 40.65587499999999, -73.953048 40.656081, -73.95295899999999 40.65525, -73.9563 40.655049, -73.95638799999999 40.65587499999999))"
1714,1500000US360470824001,360470824001,"Block Group 1, Census Tract 824, Kings County, New York",490,67,30,36,20,42,29,67,41,47,41,12,9,31,12,6,0,"POLYGON ((-73.94859099999999 40.650855, -73.94765599999999 40.650899, -73.946674 40.650948, -73.94626 40.647006, -73.94724099999999 40.646964, -73.947467 40.64903899999999, -73.94840099999999 40.648982, -73.94859099999999 40.650855))"
1715,1500000US360470824002,360470824002,"Block Group 2, Census Tract 824, Kings County, New York",446,66,58,26,26,42,24,64,28,33,31,15,16,10,7,0,0,"POLYGON ((-73.94937 40.648923, -73.94840099999999 40.648982, -73.947467 40.64903899999999, -73.94724099999999 40.646964, -73.949152 40.64688599999999, -73.94937 40.648923))"
1716,1500000US360470824003,360470824003,"Block Group 3, Census Tract 824, Kings County, New York",272,58,21,23,8,42,18,5,0,26,12,14,26,7,12,0,0,"POLYGON ((-73.95236299999999 40.649669, -73.949465 40.64978, -73.94937 40.648923, -73.949152 40.64688599999999, -73.95205 40.646771, -73.95218899999999 40.648021, -73.95236299999999 40.649669))"
1717,1500000US360470824004,360470824004,"Block Group 4, Census Tract 824, Kings County, New York",321,25,20,11,50,62,42,0,11,6,43,8,24,7,0,6,6,"POLYGON ((-73.95246899999999 40.65067, -73.94957099999999 40.650807, -73.94859099999999 40.650855, -73.94840099999999 40.648982, -73.94937 40.648923, -73.949465 40.64978, -73.95236299999999 40.649669, -73.95246899999999 40.65067))"
1718,1500000US360470826001,360470826001,"Block Group 1, Census Tract 826, Kings County, New York",562,98,38,40,61,15,30,55,40,31,16,59,42,0,29,0,8,"POLYGON ((-73.949152 40.64688599999999, -73.94724099999999 40.646964, -73.94626 40.647006, -73.946073 40.645312, -73.948964 40.645131, -73.949152 40.64688599999999))"
1719,1500000US360470826002,360470826002,"Block Group 2, Census Tract 826, Kings County, New York",398,37,21,18,45,23,43,22,15,11,45,63,34,8,13,0,0,"POLYGON ((-73.948964 40.645131, -73.946073 40.645312, -73.945988 40.644534, -73.945869 40.643424, -73.94779 40.643305, -73.94876099999999 40.643245, -73.948964 40.645131))"
1720,1500000US360470826003,360470826003,"Block Group 3, Census Tract 826, Kings County, New York",591,37,70,39,26,77,39,53,41,18,66,57,29,13,8,18,0,"POLYGON ((-73.951854 40.644954, -73.948964 40.645131, -73.94876099999999 40.643245, -73.951652 40.643066, -73.951785 40.644305, -73.951854 40.644954))"
1721,1500000US360470826004,360470826004,"Block Group 4, Census Tract 826, Kings County, New York",485,71,37,22,10,45,26,38,48,0,77,54,22,24,11,0,0,"POLYGON ((-73.95205 40.646771, -73.949152 40.64688599999999, -73.948964 40.645131, -73.951854 40.644954, -73.95205 40.646771))"
1722,1500000US360470828001,360470828001,"Block Group 1, Census Tract 828, Kings County, New York",381,82,54,28,25,24,37,24,6,26,33,6,33,3,0,0,0,"POLYGON ((-73.948515 40.640946, -73.94876099999999 40.643245, -73.94779 40.643305, -73.94744299999999 40.640048, -73.948414 40.639987, -73.94948599999999 40.64088599999999, -73.948515 40.640946))"
1723,1500000US360470828002,360470828002,"Block Group 2, Census Tract 828, Kings County, New York",372,46,66,21,35,22,42,4,0,13,51,15,17,22,10,3,5,"POLYGON ((-73.95140599999999 40.640767, -73.94948599999999 40.64088599999999, -73.948414 40.639987, -73.94826499999999 40.638607, -73.95016699999999 40.63849099999999, -73.95115799999999 40.638428, -73.95140599999999 40.640767))"
1724,1500000US360470828003,360470828003,"Block Group 3, Census Tract 828, Kings County, New York",577,163,62,24,45,23,31,23,4,43,14,26,36,40,21,10,12,"POLYGON ((-73.951652 40.643066, -73.94876099999999 40.643245, -73.948515 40.640946, -73.94948599999999 40.64088599999999, -73.95140599999999 40.640767, -73.951652 40.643066))"
1725,1500000US360470830001,360470830001,"Block Group 1, Census Tract 830, Kings County, New York",441,103,7,0,64,14,12,31,0,0,96,51,14,34,15,0,0,"POLYGON ((-73.94779 40.643305, -73.945869 40.643424, -73.94562499999999 40.641126, -73.945522 40.640165, -73.94744299999999 40.640048, -73.94779 40.643305))"
1726,1500000US360470830002,360470830002,"Block Group 2, Census Tract 830, Kings County, New York",1433,421,152,102,101,96,98,96,39,43,106,96,47,27,0,9,0,"POLYGON ((-73.945869 40.643424, -73.94396499999999 40.643543, -73.94372 40.641242, -73.942651 40.640344, -73.945522 40.640165, -73.94562499999999 40.641126, -73.945869 40.643424))"
1727,1500000US360470830003,360470830003,"Block Group 3, Census Tract 830, Kings County, New York",364,30,21,18,45,22,13,27,20,7,48,32,48,0,11,22,0,"POLYGON ((-73.945522 40.640165, -73.942651 40.640344, -73.942503 40.638965, -73.945373 40.638787, -73.945522 40.640165))"
1728,1500000US360470832001,360470832001,"Block Group 1, Census Tract 832, Kings County, New York",429,50,0,24,8,49,0,20,27,9,44,51,41,47,32,19,8,"POLYGON ((-73.94202899999999 40.643664, -73.94015899999999 40.64378, -73.939914 40.641481, -73.93966399999999 40.639142, -73.94153299999999 40.639025, -73.94202899999999 40.643664))"
1729,1500000US360470832002,360470832002,"Block Group 2, Census Tract 832, Kings County, New York",323,43,7,23,30,21,7,20,22,20,30,36,22,17,0,18,7,"POLYGON ((-73.94396499999999 40.643543, -73.94202899999999 40.643664, -73.94153299999999 40.639025, -73.942503 40.638965, -73.942651 40.640344, -73.94372 40.641242, -73.94396499999999 40.643543))"
1730,1500000US360470834001,360470834001,"Block Group 1, Census Tract 834, Kings County, New York",276,17,17,0,0,0,18,9,18,27,41,22,41,44,22,0,0,"POLYGON ((-73.94015899999999 40.64378, -73.93728399999999 40.643958, -73.93704099999999 40.641658, -73.939914 40.641481, -73.94015899999999 40.64378))"
1731,1500000US360470834002,360470834002,"Block Group 2, Census Tract 834, Kings County, New York",313,0,26,23,7,33,15,27,0,0,27,34,68,21,6,18,8,"POLYGON ((-73.939914 40.641481, -73.93704099999999 40.641658, -73.936792 40.639319, -73.93776199999999 40.639259, -73.93966399999999 40.639142, -73.939914 40.641481))"
1732,1500000US360470836001,360470836001,"Block Group 1, Census Tract 836, Kings County, New York",327,53,25,9,24,17,19,7,21,8,42,46,14,25,17,0,0,"POLYGON ((-73.934887 40.639439, -73.93298399999999 40.639555, -73.9325 40.634947, -73.93342699999999 40.634884, -73.93439499999999 40.634827, -73.934887 40.639439))"
1733,1500000US360470836002,360470836002,"Block Group 2, Census Tract 836, Kings County, New York",402,59,6,22,0,23,38,14,24,22,31,36,86,25,6,10,0,"POLYGON ((-73.93776199999999 40.639259, -73.936792 40.639319, -73.934887 40.639439, -73.93439499999999 40.634827, -73.93726699999999 40.634651, -73.937512 40.636921, -73.93776199999999 40.639259))"
1734,1500000US360470838001,360470838001,"Block Group 1, Census Tract 838, Kings County, New York",387,24,11,15,11,21,32,15,22,21,53,70,65,10,6,5,6,"POLYGON ((-73.93728399999999 40.643958, -73.93347799999999 40.644192, -73.933234 40.641895, -73.93704099999999 40.641658, -73.93728399999999 40.643958))"
1735,1500000US360470838002,360470838002,"Block Group 2, Census Tract 838, Kings County, New York",335,15,0,0,13,29,6,39,15,37,40,85,40,6,0,3,7,"POLYGON ((-73.93704099999999 40.641658, -73.933234 40.641895, -73.93298399999999 40.639555, -73.934887 40.639439, -73.936792 40.639319, -73.93704099999999 40.641658))"
1736,1500000US360470840001,360470840001,"Block Group 1, Census Tract 840, Kings County, New York",342,35,26,7,9,25,0,28,24,27,26,5,64,28,17,21,0,"POLYGON ((-73.93347799999999 40.644192, -73.929599 40.644433, -73.929355 40.642134, -73.932264 40.64195, -73.933234 40.641895, -73.93347799999999 40.644192))"
1737,1500000US360470840002,360470840002,"Block Group 2, Census Tract 840, Kings County, New York",426,69,0,13,28,38,28,13,0,12,43,79,43,28,9,6,17,"POLYGON ((-73.933234 40.641895, -73.932264 40.64195, -73.929355 40.642134, -73.92910599999999 40.639795, -73.932013 40.639616, -73.93298399999999 40.639555, -73.933234 40.641895))"
1738,1500000US360470842001,360470842001,"Block Group 1, Census Tract 842, Kings County, New York",390,22,39,8,17,49,0,23,8,6,42,53,44,49,11,19,0,
1739,1500000US360470844001,360470844001,"Block Group 1, Census Tract 844, Kings County, New York",49,0,0,5,5,0,12,5,0,6,0,0,0,0,0,6,10,
1740,1500000US360470844002,360470844002,"Block Group 2, Census Tract 844, Kings County, New York",27,0,4,0,9,0,0,3,0,0,0,0,0,6,5,0,0,
1741,1500000US360470846001,360470846001,"Block Group 1, Census Tract 846, Kings County, New York",407,47,33,7,21,40,12,10,10,31,30,78,43,29,0,0,16,"POLYGON ((-73.929599 40.644433, -73.925721 40.64467399999999, -73.925382 40.642384, -73.929355 40.642134, -73.929599 40.644433))"
1742,1500000US360470846002,360470846002,"Block Group 2, Census Tract 846, Kings County, New York",325,36,15,17,13,17,58,16,19,11,27,16,48,6,19,7,0,"POLYGON ((-73.929355 40.642134, -73.925382 40.642384, -73.925743 40.640014, -73.92910599999999 40.639795, -73.929355 40.642134))"
1743,1500000US360470848001,360470848001,"Block Group 1, Census Tract 848, Kings County, New York",400,21,31,24,0,7,17,42,37,41,36,79,29,23,13,0,0,"POLYGON ((-73.929999 40.648181, -73.92708999999999 40.648361, -73.92612 40.64842, -73.925922 40.64656, -73.92980299999999 40.64632, -73.929999 40.648181))"
1744,1500000US360470848002,360470848002,"Block Group 2, Census Tract 848, Kings County, New York",192,15,7,0,19,17,15,0,22,7,10,29,14,22,7,8,0,"POLYGON ((-73.92980299999999 40.64632, -73.925922 40.64656, -73.925721 40.64467399999999, -73.929599 40.644433, -73.92980299999999 40.64632))"
1745,1500000US360470850001,360470850001,"Block Group 1, Census Tract 850, Kings County, New York",429,41,16,16,7,11,10,5,24,28,45,50,76,44,34,22,0,"POLYGON ((-73.937383 40.644905, -73.932614 40.645245, -73.93292099999999 40.647997, -73.931938 40.648063, -73.929999 40.648181, -73.92980299999999 40.64632, -73.929599 40.644433, -73.93347799999999 40.644192, -73.93728399999999 40.643958, -73.937383 40.644905))"
1746,1500000US360470852001,360470852001,"Block Group 1, Census Tract 852, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.94352499999999 40.648541, -73.94305199999999 40.649314, -73.94263099999999 40.649339, -73.938862 40.649572, -73.937787 40.648624, -73.93587599999999 40.648711, -73.93396299999999 40.648769, -73.93292099999999 40.647997, -73.932614 40.645245, -73.937383 40.644905, -73.94260799999999 40.644662, -73.943309 40.646527, -73.94337399999999 40.647115, -73.94352499999999 40.648541))"
1747,1500000US360470854001,360470854001,"Block Group 1, Census Tract 854, Kings County, New York",332,28,24,23,46,25,6,17,24,6,36,7,43,18,0,21,8,"POLYGON ((-73.946073 40.645312, -73.94417 40.645429, -73.944344 40.647078, -73.94337399999999 40.647115, -73.943309 40.646527, -73.94260799999999 40.644662, -73.943107 40.644637, -73.944079 40.644594, -73.945988 40.644534, -73.946073 40.645312))"
1748,1500000US360470854002,360470854002,"Block Group 2, Census Tract 854, Kings County, New York",377,51,18,0,0,21,17,19,10,11,51,56,47,29,21,26,0,"POLYGON ((-73.945988 40.644534, -73.944079 40.644594, -73.943107 40.644637, -73.94260799999999 40.644662, -73.937383 40.644905, -73.93728399999999 40.643958, -73.94015899999999 40.64378, -73.94202899999999 40.643664, -73.94396499999999 40.643543, -73.945869 40.643424, -73.945988 40.644534))"
